customer_id,age,region,signup_date,acquisition_channel,acquisition_campaign_id
CUST006618,52,East,2023-10-12,Paid Search,CAMP12
CUST006619,36,North,2022-05-18,Email,CAMP03
CUST006620,22,West,2021-03-12,Paid Search,CAMP16
CUST006621,24,North,2025-04-03,Social Media,CAMP21
CUST006622,72,North,2024-05-22,Social Media,CAMP24
CUST006623,64,South,2024-11-18,Email,CAMP07
CUST006624,72,East,2024-07-25,Social Media,CAMP22
CUST006625,48,West,2025-08-10,Social Media,CAMP25
CUST006626,49,West,2024-05-10,Social Media,CAMP21
CUST006627,63,Central,2021-07-23,Paid Search,CAMP13
CUST006628,53,South,2022-04-18,Email,CAMP01
CUST006629,43,North,2024-04-18,Paid Search,CAMP12
CUST006630,34,Central,2024-09-17,Email,CAMP03
CUST006631,46,West,2025-02-11,Email,CAMP10
CUST006632,21,North,2022-06-19,Social Media,CAMP21
CUST006633,29,North,2022-09-06,Email,CAMP07
CUST006634,60,East,2023-02-14,Paid Search,CAMP17
CUST006635,68,South,2025-12-25,Social Media,CAMP21
CUST006636,23,East,2024-06-30,Social Media,CAMP19
CUST006637,23,North,2024-07-23,Organic,
CUST006638,22,Central,2022-07-21,Organic,
CUST006639,63,East,2022-07-18,Email,CAMP02
CUST006640,36,West,2025-06-08,Email,CAMP03
CUST006641,36,North,2023-07-12,Paid Search,CAMP14
CUST006642,18,East,2022-08-19,Organic,
CUST006643,74,Central,2023-01-13,Email,CAMP09
CUST006644,43,North,2025-04-20,Social Media,CAMP19
CUST006645,64,East,2021-05-12,Organic,
CUST006646,59,South,2025-09-13,Social Media,CAMP21
CUST006647,26,East,2023-11-24,Email,CAMP08
CUST006648,64,West,2022-11-15,Social Media,CAMP25
CUST006649,49,West,2022-05-30,Paid Search,CAMP16
CUST006650,53,West,2021-04-05,Paid Search,CAMP13
CUST006651,29,North,2025-05-06,Paid Search,CAMP16
CUST006652,67,West,2022-04-09,Email,CAMP08
CUST006653,72,East,2021-07-12,Email,CAMP09
CUST006654,41,North,2024-11-07,Paid Search,CAMP14
CUST006655,23,Central,2024-03-27,Paid Search,CAMP13
CUST006656,67,North,2021-06-23,Organic,
CUST006657,69,North,2023-03-05,Organic,
CUST006658,47,West,2025-05-18,Email,CAMP01
CUST006659,51,North,2022-01-09,Organic,
CUST006660,30,North,2023-12-29,Organic,
CUST006661,21,North,2024-01-16,Paid Search,CAMP11
CUST006662,72,Central,2024-12-26,Paid Search,CAMP16
CUST006663,46,North,2022-02-07,Social Media,CAMP19
CUST006664,33,South,2024-10-18,Paid Search,CAMP14
CUST006665,58,North,2021-01-07,Organic,
CUST006666,19,South,2024-10-07,Social Media,CAMP20
CUST006667,22,South,2021-02-03,Email,CAMP05
CUST006668,32,Central,2021-02-14,Paid Search,CAMP16
CUST006669,44,West,2021-06-14,Email,CAMP08
CUST006670,39,Central,2024-09-11,Social Media,CAMP19
CUST006671,28,West,2025-02-02,Social Media,CAMP25
CUST006672,38,South,2024-05-22,Paid Search,CAMP18
CUST006673,37,North,2025-10-14,Email,CAMP04
CUST006674,48,East,2024-01-04,Paid Search,CAMP12
CUST006675,50,South,2025-12-11,Paid Search,CAMP17
CUST006676,69,East,2025-04-14,Email,CAMP10
CUST006677,64,North,2024-05-19,Email,CAMP09
CUST006678,34,West,2023-08-24,Email,CAMP05
CUST006679,70,South,2023-07-22,Organic,
CUST006680,48,East,2023-11-08,Social Media,CAMP19
CUST006681,28,Central,2022-05-01,Email,CAMP10
CUST006682,37,North,2023-08-04,Social Media,CAMP21
CUST006683,61,North,2021-05-09,Email,CAMP08
CUST006684,65,North,2024-09-21,Social Media,CAMP24
CUST006685,39,South,2025-12-23,Organic,
CUST006686,27,East,2025-08-27,Social Media,CAMP21
CUST006687,29,Central,2024-07-11,Email,CAMP03
CUST006688,24,Central,2023-12-31,Organic,
CUST006689,58,West,2023-04-25,Social Media,CAMP23
CUST006690,47,West,2022-10-08,Organic,
CUST006691,44,South,2022-02-06,Paid Search,CAMP15
CUST006692,56,Central,2023-07-24,Paid Search,CAMP15
CUST006693,66,East,2024-08-21,Paid Search,CAMP14
CUST006694,64,North,2025-09-23,Email,CAMP06
CUST006695,25,Central,2023-10-26,Social Media,CAMP20
CUST006696,52,East,2021-12-01,Social Media,CAMP20
CUST006697,69,North,2023-10-16,Paid Search,CAMP16
CUST006698,62,West,2025-07-13,Paid Search,CAMP13
CUST006699,37,North,2023-04-10,Social Media,CAMP25
CUST006700,40,North,2025-02-27,Organic,
CUST006701,69,South,2025-02-05,Email,CAMP09
CUST006702,19,East,2022-11-04,Organic,
CUST006703,48,South,2024-09-19,Paid Search,CAMP14
CUST006704,24,North,2025-05-22,Email,CAMP10
CUST006705,69,South,2021-10-15,Social Media,CAMP23
CUST006706,20,North,2024-09-29,Paid Search,CAMP12
CUST006707,19,East,2023-05-11,Organic,
CUST006708,37,East,2025-09-28,Organic,
CUST006709,29,North,2025-07-25,Organic,
CUST006710,46,South,2023-07-18,Email,CAMP02
CUST006711,35,South,2024-03-24,Email,CAMP07
CUST006712,38,East,2024-08-01,Organic,
CUST006713,50,West,2022-06-09,Organic,
CUST006714,50,North,2022-10-08,Social Media,CAMP23
CUST006715,72,North,2024-07-08,Email,CAMP08
CUST006716,45,North,2022-11-30,Paid Search,CAMP13
CUST006717,50,East,2021-07-28,Email,CAMP07
CUST006718,57,South,2021-11-26,Paid Search,CAMP14
CUST006719,28,West,2022-08-15,Email,CAMP08
CUST006720,56,West,2023-11-17,Organic,
CUST006721,67,North,2024-03-29,Paid Search,CAMP13
CUST006722,36,South,2021-01-07,Paid Search,CAMP14
CUST006723,28,Central,2022-04-25,Social Media,CAMP19
CUST006724,38,South,2025-08-05,Organic,
CUST006725,33,East,2021-11-28,Email,CAMP08
CUST006726,51,East,2022-08-29,Social Media,CAMP22
CUST006727,68,South,2024-04-02,Paid Search,CAMP11
CUST006728,52,West,2024-02-11,Email,CAMP07
CUST006729,25,North,2025-09-11,Email,CAMP09
CUST006730,36,North,2025-11-14,Organic,
CUST006731,57,East,2022-09-24,Organic,
CUST006732,37,Central,2023-02-04,Social Media,CAMP19
CUST006733,52,North,2022-04-03,Organic,
CUST006734,58,East,2021-05-11,Paid Search,CAMP14
CUST006735,37,North,2025-01-11,Email,CAMP04
CUST006736,55,East,2022-11-17,Organic,
CUST006737,41,South,2024-05-15,Organic,
CUST006738,25,East,2025-11-26,Paid Search,CAMP14
CUST006739,39,Central,2023-11-28,Email,CAMP06
CUST006740,43,West,2025-10-16,Paid Search,CAMP14
CUST006741,18,North,2023-04-17,Paid Search,CAMP15
CUST006742,69,Central,2024-05-30,Organic,
CUST006743,48,South,2024-04-14,Email,CAMP06
CUST006744,20,West,2024-05-26,Organic,
CUST006745,68,West,2025-12-16,Organic,
CUST006746,67,Central,2023-06-02,Social Media,CAMP22
CUST006747,18,South,2023-09-15,Organic,
CUST006748,27,West,2023-07-11,Paid Search,CAMP16
CUST006749,39,East,2024-12-05,Social Media,CAMP24
CUST006750,47,East,2023-10-07,Email,CAMP06
CUST006751,60,Central,2021-12-06,Email,CAMP02
CUST006752,42,South,2022-12-25,Social Media,CAMP25
CUST006753,53,North,2021-02-27,Paid Search,CAMP18
CUST006754,18,East,2025-01-31,Organic,
CUST006755,56,North,2023-10-03,Email,CAMP06
CUST006756,71,West,2025-07-17,Email,CAMP05
CUST006757,48,South,2023-10-09,Social Media,CAMP21
CUST006758,44,East,2025-04-25,Email,CAMP02
CUST006759,35,West,2025-04-03,Email,CAMP01
CUST006760,73,Central,2022-06-01,Social Media,CAMP19
CUST006761,19,West,2023-12-26,Email,CAMP09
CUST006762,34,North,2022-01-03,Paid Search,CAMP13
CUST006763,26,South,2022-09-10,Paid Search,CAMP18
CUST006764,68,West,2025-11-17,Social Media,CAMP25
CUST006765,45,Central,2023-06-07,Organic,
CUST006766,71,East,2021-10-14,Email,CAMP02
CUST006767,56,East,2025-10-29,Social Media,CAMP22
CUST006768,50,South,2022-11-13,Organic,
CUST006769,48,East,2024-08-15,Email,CAMP05
CUST006770,29,East,2021-04-02,Paid Search,CAMP18
CUST006771,50,North,2021-08-16,Social Media,CAMP20
CUST006772,57,North,2022-01-19,Social Media,CAMP25
CUST006773,73,East,2025-09-14,Organic,
CUST006774,49,East,2023-02-20,Organic,
CUST006775,72,South,2025-06-02,Organic,
CUST006776,72,Central,2021-04-22,Paid Search,CAMP11
CUST006777,48,North,2024-05-30,Organic,
CUST006778,43,West,2023-11-15,Email,CAMP06
CUST006779,26,West,2022-07-15,Paid Search,CAMP18
CUST006780,33,Central,2023-02-26,Paid Search,CAMP13
CUST006781,68,West,2022-08-22,Email,CAMP02
CUST006782,26,West,2023-02-26,Organic,
CUST006783,41,East,2023-07-30,Email,CAMP05
CUST006784,58,East,2024-10-24,Social Media,CAMP25
CUST006785,31,Central,2025-04-13,Email,CAMP02
CUST006786,74,East,2022-12-23,Organic,
CUST006787,55,West,2025-03-28,Organic,
CUST006788,19,North,2021-05-05,Organic,
CUST006789,32,East,2023-01-26,Social Media,CAMP24
CUST006790,60,North,2024-06-01,Email,CAMP01
CUST006791,68,West,2025-05-01,Paid Search,CAMP14
CUST006792,71,South,2024-06-27,Paid Search,CAMP12
CUST006793,67,North,2023-03-14,Email,CAMP03
CUST006794,22,South,2023-07-28,Paid Search,CAMP18
CUST006795,60,West,2023-01-07,Organic,
CUST006796,24,Central,2021-01-11,Social Media,CAMP21
CUST006797,22,North,2024-11-05,Paid Search,CAMP14
CUST006798,58,North,2025-09-29,Paid Search,CAMP18
CUST006799,45,West,2023-03-24,Paid Search,CAMP12
CUST006800,55,East,2022-07-10,Organic,
CUST006801,67,South,2025-02-13,Email,CAMP08
CUST006802,21,East,2022-07-13,Email,CAMP01
CUST006803,48,Central,2024-12-03,Organic,
CUST006804,66,South,2021-12-04,Paid Search,CAMP13
CUST006805,43,East,2021-02-03,Social Media,CAMP25
CUST006806,48,North,2024-03-08,Paid Search,CAMP14
CUST006807,46,Central,2025-03-06,Email,CAMP08
CUST006808,70,West,2023-12-24,Email,CAMP02
CUST006809,20,East,2023-06-17,Social Media,CAMP25
CUST006810,68,Central,2025-06-11,Paid Search,CAMP18
CUST006811,65,North,2024-04-12,Email,CAMP09
CUST006812,65,West,2024-02-16,Organic,
CUST006813,41,West,2021-01-13,Social Media,CAMP19
CUST006814,47,West,2022-05-11,Organic,
CUST006815,39,West,2021-07-14,Social Media,CAMP24
CUST006816,32,North,2024-12-04,Social Media,CAMP20
CUST006817,68,North,2021-09-08,Social Media,CAMP23
CUST006818,47,North,2022-06-14,Email,CAMP05
CUST006819,59,Central,2022-10-02,Email,CAMP06
CUST006820,23,South,2025-06-25,Email,CAMP05
CUST006821,63,East,2023-08-02,Social Media,CAMP25
CUST006822,56,North,2021-07-14,Paid Search,CAMP16
CUST006823,75,East,2022-02-22,Email,CAMP04
CUST006824,25,South,2023-02-14,Paid Search,CAMP16
CUST006825,49,East,2023-03-16,Paid Search,CAMP12
CUST006826,47,South,2025-11-25,Organic,
CUST006827,49,North,2025-01-10,Organic,
CUST006828,21,North,2024-10-11,Organic,
CUST006829,45,Central,2025-12-14,Organic,
CUST006830,35,East,2022-09-21,Social Media,CAMP19
CUST006831,53,East,2023-08-30,Email,CAMP09
CUST006832,31,Central,2024-09-22,Organic,
CUST006833,43,East,2025-03-20,Social Media,CAMP24
CUST006834,53,East,2021-01-28,Paid Search,CAMP13
CUST006835,21,East,2022-09-06,Social Media,CAMP20
CUST006836,63,North,2021-02-02,Social Media,CAMP20
CUST006837,59,South,2021-08-12,Social Media,CAMP19
CUST006838,21,Central,2023-01-10,Social Media,CAMP19
CUST006839,21,East,2023-05-16,Social Media,CAMP22
CUST006840,67,North,2025-10-17,Social Media,CAMP22
CUST006841,34,West,2022-10-02,Social Media,CAMP25
CUST006842,67,North,2023-11-02,Social Media,CAMP20
CUST006843,46,East,2024-10-24,Email,CAMP10
CUST006844,37,West,2021-07-04,Social Media,CAMP21
CUST006845,33,South,2024-06-05,Organic,
CUST006846,56,North,2023-11-21,Email,CAMP06
CUST006847,24,East,2024-12-07,Paid Search,CAMP13
CUST006848,41,West,2025-07-06,Paid Search,CAMP16
CUST006849,38,Central,2023-04-04,Paid Search,CAMP17
CUST006850,26,West,2023-11-15,Social Media,CAMP22
CUST006851,38,North,2021-10-20,Email,CAMP08
CUST006852,48,North,2022-06-01,Organic,
CUST006853,57,East,2022-12-01,Paid Search,CAMP14
CUST006854,23,West,2025-11-13,Social Media,CAMP21
CUST006855,68,North,2023-10-05,Email,CAMP06
CUST006856,68,North,2025-09-15,Organic,
CUST006857,58,North,2022-05-18,Paid Search,CAMP15
CUST006858,71,South,2023-05-11,Paid Search,CAMP11
CUST006859,42,West,2022-07-20,Email,CAMP08
CUST006860,65,Central,2025-03-10,Organic,
CUST006861,60,North,2024-02-23,Organic,
CUST006862,50,East,2022-07-15,Social Media,CAMP24
CUST006863,28,South,2021-10-06,Social Media,CAMP25
CUST006864,50,South,2022-02-07,Social Media,CAMP24
CUST006865,70,North,2025-08-07,Paid Search,CAMP17
CUST006866,75,South,2023-04-05,Social Media,CAMP22
CUST006867,43,South,2024-10-02,Email,CAMP01
CUST006868,32,West,2025-06-13,Paid Search,CAMP18
CUST006869,61,East,2024-01-19,Organic,
CUST006870,22,East,2024-10-29,Paid Search,CAMP16
CUST006871,26,East,2022-07-17,Organic,
CUST006872,50,South,2025-12-24,Social Media,CAMP21
CUST006873,75,South,2023-08-29,Paid Search,CAMP13
CUST006874,37,North,2024-12-09,Paid Search,CAMP14
CUST006875,43,North,2023-09-15,Paid Search,CAMP18
CUST006876,36,North,2024-12-06,Paid Search,CAMP13
CUST006877,43,Central,2025-12-05,Social Media,CAMP22
CUST006878,18,Central,2025-03-25,Social Media,CAMP25
CUST006879,52,West,2022-07-31,Social Media,CAMP20
CUST006880,52,East,2021-03-22,Social Media,CAMP20
CUST006881,36,West,2023-04-07,Organic,
CUST006882,33,East,2024-07-27,Paid Search,CAMP14
CUST006883,62,East,2025-03-31,Social Media,CAMP22
CUST006884,28,North,2021-05-24,Social Media,CAMP19
CUST006885,20,Central,2023-09-22,Email,CAMP08
CUST006886,20,West,2023-06-30,Social Media,CAMP24
CUST006887,69,North,2023-12-07,Email,CAMP10
CUST006888,39,East,2023-05-23,Paid Search,CAMP12
CUST006889,23,West,2025-04-05,Social Media,CAMP20
CUST006890,68,Central,2024-10-08,Paid Search,CAMP12
CUST006891,26,South,2021-11-28,Social Media,CAMP19
CUST006892,37,East,2025-09-13,Social Media,CAMP19
CUST006893,19,South,2024-05-01,Social Media,CAMP23
CUST006894,57,South,2021-11-11,Email,CAMP04
CUST006895,58,North,2023-09-17,Paid Search,CAMP11
CUST006896,61,North,2025-08-30,Social Media,CAMP25
CUST006897,33,South,2022-01-25,Organic,
CUST006898,37,East,2024-07-20,Email,CAMP07
CUST006899,72,West,2024-11-24,Paid Search,CAMP13
CUST006900,65,East,2024-01-24,Email,CAMP04
CUST006901,20,South,2023-08-11,Email,CAMP06
CUST006902,58,East,2024-09-11,Social Media,CAMP19
CUST006903,65,West,2023-04-29,Paid Search,CAMP17
CUST006904,50,East,2022-02-04,Social Media,CAMP20
CUST006905,55,East,2021-04-16,Email,CAMP06
CUST006906,18,North,2021-04-23,Email,CAMP03
CUST006907,19,North,2024-02-25,Paid Search,CAMP16
CUST006908,20,Central,2022-01-27,Social Media,CAMP23
CUST006909,27,South,2022-04-28,Email,CAMP07
CUST006910,75,South,2022-10-07,Email,CAMP02
CUST006911,54,North,2024-02-11,Email,CAMP08
CUST006912,63,East,2023-02-23,Social Media,CAMP22
CUST006913,35,West,2025-02-11,Organic,
CUST006914,72,West,2021-08-09,Paid Search,CAMP16
CUST006915,29,Central,2021-08-09,Social Media,CAMP21
CUST006916,70,South,2024-10-12,Paid Search,CAMP11
CUST006917,19,South,2022-10-15,Organic,
CUST006918,19,Central,2023-10-05,Paid Search,CAMP14
CUST006919,22,East,2024-01-29,Email,CAMP09
CUST006920,63,West,2024-04-22,Organic,
CUST006921,32,East,2024-09-05,Organic,
CUST006922,44,North,2021-06-05,Paid Search,CAMP14
CUST006923,45,Central,2022-04-18,Email,CAMP03
CUST006924,63,South,2023-07-03,Paid Search,CAMP11
CUST006925,38,East,2021-10-11,Paid Search,CAMP16
CUST006926,18,South,2025-05-17,Email,CAMP10
CUST006927,40,East,2022-07-21,Paid Search,CAMP13
CUST006928,34,East,2025-04-21,Paid Search,CAMP14
CUST006929,60,South,2023-05-04,Email,CAMP06
CUST006930,61,Central,2024-07-04,Email,CAMP03
CUST006931,23,North,2025-12-21,Paid Search,CAMP11
CUST006932,63,East,2024-01-12,Organic,
CUST006933,22,North,2022-06-30,Paid Search,CAMP16
CUST006934,53,West,2025-08-16,Social Media,CAMP23
CUST006935,40,East,2021-09-26,Email,CAMP09
CUST006936,35,East,2021-07-15,Paid Search,CAMP14
CUST006937,46,West,2021-04-10,Organic,
CUST006938,36,West,2021-03-16,Social Media,CAMP19
CUST006939,64,Central,2022-08-16,Organic,
CUST006940,74,Central,2024-08-20,Social Media,CAMP25
CUST006941,65,South,2024-05-02,Email,CAMP06
CUST006942,43,West,2022-10-09,Social Media,CAMP24
CUST006943,47,North,2025-04-08,Paid Search,CAMP18
CUST006944,43,North,2021-08-31,Paid Search,CAMP12
CUST006945,64,East,2022-12-16,Social Media,CAMP19
CUST006946,50,East,2025-09-07,Social Media,CAMP20
CUST006947,45,East,2025-07-24,Paid Search,CAMP13
CUST006948,41,East,2021-02-06,Paid Search,CAMP18
CUST006949,39,East,2022-10-05,Email,CAMP04
CUST006950,50,Central,2024-12-12,Email,CAMP08
CUST006951,57,North,2025-11-17,Paid Search,CAMP11
CUST006952,43,South,2023-01-06,Organic,
CUST006953,64,North,2022-06-24,Social Media,CAMP24
CUST006954,65,North,2022-11-26,Email,CAMP08
CUST006955,42,Central,2023-09-07,Organic,
CUST006956,70,North,2023-01-24,Organic,
CUST006957,28,North,2025-02-06,Organic,
CUST006958,72,East,2022-10-01,Paid Search,CAMP12
CUST006959,35,South,2024-12-22,Paid Search,CAMP11
CUST006960,50,East,2021-07-17,Organic,
CUST006961,34,Central,2025-10-08,Email,CAMP02
CUST006962,43,West,2024-07-19,Social Media,CAMP20
CUST006963,37,South,2024-06-22,Paid Search,CAMP11
CUST006964,58,West,2023-08-03,Organic,
CUST006965,22,Central,2021-01-23,Social Media,CAMP19
CUST006966,66,North,2022-12-27,Social Media,CAMP20
CUST006967,70,West,2023-10-24,Organic,
CUST006968,50,East,2023-09-01,Organic,
CUST006969,49,West,2022-02-25,Organic,
CUST006970,58,North,2023-05-26,Email,CAMP01
CUST006971,29,West,2024-04-17,Paid Search,CAMP15
CUST006972,61,West,2022-03-25,Social Media,CAMP20
CUST006973,30,West,2025-04-22,Paid Search,CAMP14
CUST006974,57,North,2021-10-11,Social Media,CAMP25
CUST006975,35,North,2021-06-29,Paid Search,CAMP14
CUST006976,61,West,2024-12-31,Email,CAMP06
CUST006977,63,East,2023-10-29,Paid Search,CAMP12
CUST006978,30,Central,2024-07-28,Email,CAMP07
CUST006979,53,East,2024-02-22,Organic,
CUST006980,46,North,2021-12-18,Email,CAMP10
CUST006981,35,West,2022-01-24,Organic,
CUST006982,52,West,2021-08-11,Email,CAMP07
CUST006983,75,East,2022-07-02,Social Media,CAMP24
CUST006984,18,West,2023-10-02,Organic,
CUST006985,73,South,2023-09-04,Organic,
CUST006986,67,North,2024-04-06,Paid Search,CAMP11
CUST006987,48,North,2022-12-19,Email,CAMP05
CUST006988,53,South,2023-12-05,Social Media,CAMP24
CUST006989,39,East,2021-06-09,Paid Search,CAMP12
CUST006990,25,South,2022-05-16,Email,CAMP01
CUST006991,51,Central,2024-11-27,Email,CAMP03
CUST006992,65,South,2024-08-29,Organic,
CUST006993,31,West,2024-12-04,Paid Search,CAMP13
CUST006994,59,East,2022-01-22,Paid Search,CAMP17
CUST006995,61,North,2023-12-19,Social Media,CAMP25
CUST006996,61,East,2023-07-25,Social Media,CAMP20
CUST006997,37,Central,2023-10-13,Email,CAMP08
CUST006998,40,Central,2021-12-14,Social Media,CAMP21
CUST006999,42,South,2022-01-15,Paid Search,CAMP11
CUST007000,67,East,2022-10-02,Social Media,CAMP22
CUST007001,70,North,2022-12-31,Social Media,CAMP24
CUST007002,42,East,2023-06-30,Email,CAMP05
CUST007003,74,South,2024-10-11,Email,CAMP08
CUST007004,51,Central,2023-11-12,Social Media,CAMP19
CUST007005,40,East,2025-06-19,Paid Search,CAMP11
CUST007006,18,North,2021-07-17,Email,CAMP01
CUST007007,53,Central,2024-11-20,Organic,
CUST007008,55,West,2022-10-14,Organic,
CUST007009,74,North,2024-09-07,Email,CAMP03
CUST007010,59,West,2023-09-09,Email,CAMP08
CUST007011,19,East,2021-05-04,Email,CAMP09
CUST007012,50,South,2024-12-27,Email,CAMP03
CUST007013,61,North,2022-07-05,Email,CAMP03
CUST007014,46,South,2022-04-17,Email,CAMP09
CUST007015,42,North,2022-02-20,Email,CAMP01
CUST007016,64,West,2024-12-14,Paid Search,CAMP18
CUST007017,53,South,2024-02-29,Paid Search,CAMP12
CUST007018,57,East,2025-10-28,Email,CAMP09
CUST007019,44,Central,2021-08-29,Email,CAMP08
CUST007020,34,Central,2024-03-27,Email,CAMP05
CUST007021,48,West,2022-01-29,Organic,
CUST007022,73,West,2024-09-10,Email,CAMP07
CUST007023,52,Central,2021-11-06,Email,CAMP10
CUST007024,59,West,2025-01-04,Email,CAMP07
CUST007025,25,East,2023-01-24,Organic,
CUST007026,75,North,2025-05-01,Paid Search,CAMP16
CUST007027,32,North,2022-12-12,Paid Search,CAMP14
CUST007028,74,East,2021-06-28,Paid Search,CAMP13
CUST007029,43,South,2022-02-07,Paid Search,CAMP14
CUST007030,71,South,2022-07-31,Email,CAMP04
CUST007031,69,North,2021-12-27,Organic,
CUST007032,61,East,2023-07-14,Paid Search,CAMP11
CUST007033,71,South,2025-01-03,Paid Search,CAMP18
CUST007034,53,South,2022-09-04,Social Media,CAMP25
CUST007035,67,East,2021-05-28,Email,CAMP04
CUST007036,27,South,2022-02-08,Social Media,CAMP24
CUST007037,22,East,2023-03-31,Social Media,CAMP23
CUST007038,49,South,2025-07-28,Social Media,CAMP20
CUST007039,64,West,2023-11-17,Paid Search,CAMP14
CUST007040,62,Central,2024-11-06,Paid Search,CAMP14
CUST007041,48,North,2022-02-25,Social Media,CAMP23
CUST007042,48,West,2022-02-12,Social Media,CAMP19
CUST007043,53,Central,2021-07-21,Email,CAMP07
CUST007044,68,Central,2022-03-17,Email,CAMP07
CUST007045,66,West,2025-09-22,Social Media,CAMP19
CUST007046,24,East,2024-02-29,Email,CAMP10
CUST007047,52,North,2023-09-04,Paid Search,CAMP11
CUST007048,40,North,2023-05-02,Email,CAMP08
CUST007049,64,North,2021-07-19,Paid Search,CAMP18
CUST007050,47,East,2022-07-16,Social Media,CAMP20
CUST007051,75,Central,2021-12-18,Paid Search,CAMP16
CUST007052,43,North,2025-03-05,Email,CAMP08
CUST007053,57,East,2022-04-22,Email,CAMP05
CUST007054,24,Central,2025-09-02,Email,CAMP03
CUST007055,72,North,2022-03-29,Email,CAMP10
CUST007056,26,North,2022-10-24,Social Media,CAMP19
CUST007057,39,South,2021-06-28,Email,CAMP01
CUST007058,66,North,2024-03-25,Paid Search,CAMP11
CUST007059,74,East,2021-09-28,Paid Search,CAMP15
CUST007060,46,East,2022-09-05,Social Media,CAMP23
CUST007061,46,East,2025-11-02,Paid Search,CAMP15
CUST007062,20,North,2025-10-10,Email,CAMP02
CUST007063,74,West,2021-06-05,Email,CAMP08
CUST007064,18,North,2023-01-10,Paid Search,CAMP14
